"Rank","Name","Rep","Post_Count","Followers","Following","Posting","Curation","Steem","Steem_Power","Steem_Dollars","Estimated_Value"
"#2281","thecryptotrader",61.7,"2,633","368","27","1,626,697","107,908","167","2,354","0","$3,016"
"#2282","framelalife",60.9,"1,432","1,021","970","730,372","90,653","0","2,352","40","$2,876"
"#2283","lloyddavis",67.4,"1,253","484","175","6,779,085","224,154","0","2,349","7","$2,821"
"#2284","btstools16",25,"0","0","0","0","0","0","2,348","0","$2,810"
"#2285","sminer5",25,"0","0","0","0","0","0","2,346","0","$2,807"
"#2286","blysards",55.1,"460","274","24","194,649","22,089","0","2,345","30","$2,852"
"#2287","tavirvins",34.4,"5","46","3","403","57","0","2,345","0","$2,806"
"#2288","etimarcus",32.4,"13","95","13","503","1,526","0","2,345","1","$2,807"
"#2289","whobetterthanish",26.7,"6","48","4","303","1,793","0","2,345","0","$2,806"
"#2290","btsabc",66.6,"120","336","16","6,462,641","68,768","1,199","2,343","0","$4,238"
"#2291","progressivechef",64.1,"6,974","742","222","2,938,281","16,983","10","2,343","121","$3,001"
"#2292","boostyou",60.4,"4,973","596","424","1,602,002","129,990","2","2,338","24","$2,836"
"#2293","alecsadler",43.1,"150","3,668","9,656","25,069","6,434","0","2,334","21","$2,825"
"#2294","themanualbot",65.1,"1,397","434","32","3,625,565","30,954","0","2,334","27","$2,835"
"#2295","nahidshirazi",55.9,"1,320","209","141","313,049","22,428","0","2,334","0","$2,793"
"#2296","mandagoi",37.4,"11","192","66","5,784","90,033","0","2,332","7","$2,801"
"#2297","thenextturn",36.2,"90","170","51","1,138","4,707","0","2,332","0","$2,790"
"#2298","biowealth",53.3,"24","87","5","426,188","679","13","2,332","0","$2,805"
"#2299","newerasparky",53.2,"10","50","4","1,803,297","126","0","2,327","234","$3,143"
"#2300","richardroe",54.1,"302","168","122","251,224","26,706","3,708","2,327","87","$7,355"
"#2301","marymg2014",61.5,"1,932","741","711","1,662,199","24,990","0","2,327","22","$2,817"
"#2302","jsquare",45.2,"67","1","1","12,426","997","0","2,325","0","$2,782"
"#2303","citibank",25,"0","0","0","0","0","0","2,324","0","$2,781"
"#2304","tattoodjay",61.1,"22,610","1,024","1,032","1,303,269","19,389","0","2,323","10","$2,796"
"#2305","daniel.errey",53.4,"26","291","42","229,099","23,681","49","2,322","19","$2,866"
"#2306","gmrbotswana",41.6,"43","0","0","7,779","2,034","2","2,322","4","$2,785"
"#2307","paws1t1veev",36.7,"32","86","23","393","1,118","0","2,321","0","$2,777"
"#2308","ivoteonheros",26.4,"31","3","1","254","24,762","0","2,318","0","$2,774"
"#2309","susanne",69.8,"1,987","1,243","799","20,289,348","583,856","0","2,317","30","$2,819"
"#2310","doppi666",51.3,"363","385","214","175,911","6,369","0","2,316","20","$2,802"
"#2311","pitasa",49.4,"325","147","132","83,201","8,191","0","2,315","0","$2,771"
"#2312","badastroza",58,"943","443","115","737,614","15,688","16","2,308","8","$2,793"
"#2313","donbartos",34.6,"8","0","0","1,723","529","1","2,308","0","$2,762"
"#2314","kurukenc",48,"78","61","30","59,241","5,219","4","2,305","0","$2,763"
"#2315","peter2017",51.1,"493","320","283","119,476","66,753","9","2,304","0","$2,767"
"#2316","tyrone3",52.1,"622","157","63","165,972","22,303","0","2,304","0","$2,757"
"#2317","steemgigs",59.4,"902","789","481","1,484,574","73,227","7","2,303","42","$2,828"
"#2318","always1success",65,"2,424","16,592","16,668","3,216,377","72,383","1,084","2,303","4","$4,058"
"#2319","raphaelle",47.4,"38","45","1","35,063","72,224","0","2,301","0","$2,753"
"#2320","doosan",59.8,"741","225","135","1,237,766","9,177","0","2,300","9","$2,766"
"#2321","jorge-fernandez",54.3,"9","4","0","1,781,343","14","0","2,299","198","$3,054"
"#2322","robertleal",57.9,"26","88","16","1,969,223","5,124","38","2,298","293","$3,244"
"#2323","abishai",52.3,"228","1,033","109","241,166","52,423","1","2,296","4","$2,754"
"#2324","unbeaten",58.6,"2,779","301","71","670,073","325","0","2,295","2","$2,750"
"#2325","chrislo2004",51.4,"399","0","0","97,889","1,077","8","2,293","1","$2,754"
"#2326","jassennessaj",66,"1,513","584","314","4,027,518","20,645","0","2,292","0","$2,742"
"#2327","gogogadget",52.8,"374","489","329","240,852","48,400","0","2,292","0","$2,742"
"#2328","darkflame",65.2,"3,420","1,716","1,597","2,656,339","50,916","90","2,289","19","$2,875"
"#2329","on0tole",51.8,"1,123","446","232","28,811","78,850","0","2,289","0","$2,738"
"#2330","gric",63.7,"2,110","664","157","2,826,185","41,188","0","2,287","0","$2,737"
"#2331","eguido62",25,"0","0","0","0","2","0","2,286","0","$2,735"
"#2332","kiwiscanfly",59.5,"1,939","471","182","1,122,589","94,001","0","2,282","0","$2,731"
"#2333","landmine",33.6,"6","113","34","0","20,345","0","2,281","0","$2,729"
"#2334","plotbot2015",62.6,"632","211","106","2,015,955","550","20","2,281","95","$2,899"
"#2335","wpalczynski",57.6,"405","62","1","1,130,362","5,031","0","2,281","0","$2,729"
"#2336","reiki-trail",64.5,"1,225","491","514","4,476,567","3,190","0","2,277","9","$2,738"
"#2337","loganarchy",63.4,"580","453","97","2,499,574","23,789","0","2,277","7","$2,735"
"#2338","david",25,"0","3","0","0","0","0","2,275","0","$2,722"
"#2339","soyjoseluis",67.3,"1,676","672","398","6,103,567","270,713","248","2,275","0","$3,019"
"#2340","kadavy",63.9,"165","460","20","4,536,528","3,035","0","2,274","0","$2,721"
"#2341","spicyer",44,"186","190","86","20,291","3,537","90","2,272","48","$2,900"
"#2342","drive",25,"0","0","0","0","0","0","2,272","0","$2,718"
"#2343","theaustrianguy",63,"2,365","600","111","2,134,020","26,040","37","2,271","0","$2,761"
"#2344","ossama-benjohn",52.2,"176","180","54","356,221","19,071","0","2,269","1","$2,718"
"#2345","jpmorgan",25,"0","0","0","0","1,440","6,990","2,269","0","$11,079"
"#2346","lindagee",50.6,"14","91","11","133,207","1,432","1,868","2,267","89","$5,084"
"#2347","gmurph",27.2,"3","45","0","39","25,051","0","2,265","0","$2,711"
"#2348","tbolassen",40.6,"108","179","214","13,604","2,178","0","2,264","3","$2,714"
"#2349","steemstays",57.4,"1","139","0","3,748,258","8","1,606","2,262","56","$4,714"
"#2350","puffin",62.7,"1,641","1,101","891","2,800,049","40,007","0","2,261","547","$3,545"
"#2351","spacehead",46.8,"54","93","21","41,326","2,472","0","2,260","3","$2,709"
"#2352","jusunchi",45.8,"89","0","0","24,388","638","0","2,260","0","$2,704"
"#2353","ura-soul",68.2,"5,267","1,157","998","8,676,375","46,082","0","2,255","0","$2,699"
"#2354","iamdoneus",35.8,"5","60","5","1,087","133","0","2,255","0","$2,698"
"#2355","rulesforrebels",54.3,"1,767","554","82","369,504","11,512","3","2,255","0","$2,702"
"#2356","stirmanov",25,"0","3","3","0","0","0","2,252","0","$2,694"
"#2357","sabinson6",1.1,"306","467","527","65,141","43,062","0","2,251","2","$2,697"
"#2358","treeleaves",57.3,"692","151","0","1,476,359","3,408","10","2,249","12","$2,722"
"#2359","mytechcrunch",63.9,"1,106","429","385","3,174,343","104,488","0","2,249","1","$2,693"
"#2360","yginting",25,"0","4","1","0","62","0","2,246","0","$2,687"
"#2361","techblogger",65,"367","225","92","3,050,754","633","0","2,246","21","$2,719"
"#2362","sardothien",25,"0","0","0","0","0","0","2,241","0","$2,681"
"#2363","business-trail",62.5,"454","436","48","4,398,079","6,703","0","2,240","0","$2,681"
"#2364","safetybob",41.3,"1","4","0","3,609","0","4,473","2,240","0","$8,032"
"#2365","sstefan",66.1,"1,159","362","149","4,011,891","85,133","753","2,240","7","$3,592"
"#2366","fortunescape",25,"0","0","0","0","0","0","2,239","0","$2,678"
"#2367","autonomousgolf18",25,"1","0","0","29","0","0","2,238","0","$2,677"
"#2368","maninayton",57.9,"1,668","621","39","802,263","43,449","1","2,237","0","$2,678"
"#2369","arckrai",61.7,"6,345","1,180","402","1,927,117","19,477","0","2,237","0","$2,677"
"#2370","sircork",59.8,"4,796","989","901","1,208,220","24,636","0","2,236","0","$2,676"
"#2371","corina",58.1,"75","93","1","2,123,658","745","29","2,236","4","$2,716"
"#2372","sc-steemit",62.4,"1,148","612","363","1,989,544","58,434","0","2,236","48","$2,750"
"#2373","paradise-found",64.8,"6,743","875","754","3,783,902","79,848","110","2,235","130","$3,004"
"#2374","steamtopower",25,"1","0","0","63","0","0","2,235","0","$2,674"
"#2375","remilia",25,"0","0","0","0","0","0","2,233","0","$2,672"
"#2376","isaac.rodebush",54.4,"1,323","610","135","350,051","16,644","0","2,233","119","$2,853"
"#2377","billylindeman",25,"4","2","0","0","2,729","208","2,233","0","$2,920"
"#2378","littlescribe",62.7,"1,043","367","83","2,325,797","101,428","4","2,232","26","$2,716"
"#2379","saikababii",53.6,"350","318","166","370,714","11,838","0","2,232","0","$2,670"
"#2380","hiiru",37.9,"27","8","5","3,367","2,272","0","2,231","2","$2,672"
"#2381","expir4",25,"0","0","0","0","0","635","2,230","0","$3,428"
"#2382","williams858",58,"2,102","544","77","736,579","56,881","0","2,230","0","$2,668"
"#2383","mkarlstad76",25,"0","0","0","0","12","0","2,230","0","$2,668"
"#2384","k-rapper",52.7,"1,006","141","14","188,881","19,097","0","2,226","0","$2,664"
"#2385","rest100",64.2,"861","412","52","2,990,365","60,393","0","2,225","0","$2,663"
"#2386","disofdis",58,"229","377","95","924,254","1,025","0","2,225","0","$2,663"
"#2387","holoz0r",61.5,"1,462","635","84","1,763,370","105,388","12","2,225","0","$2,677"
"#2388","bastiaan",52.1,"21","307","20","123,921","60","58","2,225","0","$2,732"
"#2389","alex55555",45.6,"118","346","39","33,570","14,487","404","2,225","16","$3,170"
"#2390","nideo",52.1,"503","9","9","111,348","69,409","0","2,224","0","$2,661"
"#2391","salva82",62.1,"578","384","24","2,120,727","418,123","8,887","2,223","0","$13,293"
"#2392","r1979",38.8,"36","50","7","4,144","1,035","0","2,223","0","$2,660"
"#2393","thedumpster",54.3,"5","11","0","157,856","8,521","0","2,222","0","$2,658"
"#2394","creationlayer",60.6,"131","408","7","3,165,462","5,652","1,293","2,220","0","$4,202"
"#2395","vermillionfox",64.1,"2,203","578","378","3,342,203","82,369","396","2,219","25","$3,167"
"#2396","positivebalances",48.3,"212","133","45","60,776","16,976","0","2,217","0","$2,652"
"#2397","xerdo",42.2,"96","74","23","12,686","2,571","519","2,216","8","$3,285"
"#2398","anton-kostroma",63.3,"2,162","1,032","878","2,113,875","57,551","0","2,216","0","$2,651"
"#2399","mkland",55.3,"453","107","74","285,937","5,299","0","2,216","2","$2,654"
"#2400","sisters",58.3,"100","387","80","2,052,543","8,062","0","2,215","0","$2,651"
"#2401","digital-wisdom",52.7,"72","170","12","167,667","251,454","0","2,215","1","$2,651"
"#2402","muphy",55.1,"257","0","0","188,995","289","0","2,214","5","$2,656"
"#2403","videodrome",43,"43","207","56","11,722","4,961","0","2,212","0","$2,646"
"#2404","dayul",56.8,"1,926","160","57","453,735","10,980","2","2,211","262","$3,049"
"#2405","muizianer",50.2,"9","56","10","94,843","17","21","2,211","10","$2,685"
"#2406","teodorescu",48.2,"604","136","154","62,756","4,837","5","2,211","2","$2,654"
"#2407","gladysmak",63.2,"393","433","39","2,663,568","17,242","221","2,210","13","$2,928"
"#2408","coldmonkey",63.9,"1,136","311","15","2,409,470","5,587","140","2,208","22","$2,843"
"#2409","tasmansee",41.3,"115","128","53","10,947","11,748","0","2,208","2","$2,645"
"#2410","profitcrypto",35.6,"31","74","14","3,729","5,870","1","2,207","0","$2,642"
"#2411","klasta",43.1,"149","221","137","30,123","2,258","2,298","2,207","21","$5,423"
"#2412","philipp",50.1,"40","7","0","33,241","0","0","2,205","11","$2,655"
"#2413","heavydriver",26.4,"1","45","1","166","143","0","2,205","0","$2,639"
"#2414","solarguy",67.7,"6,290","1,437","1,291","7,911,534","202,822","0","2,203","3","$2,640"
"#2415","applelex",51.1,"422","150","26","101,656","6,058","0","2,203","9","$2,649"
"#2416","survivebubble",56.6,"236","514","433","546,734","11,997","11","2,200","5","$2,653"
"#2417","spt",28.9,"1","0","0","260","0","0","2,197","0","$2,629"
"#2418","johnnycopper1",50.5,"749","14","16","30,624","13,939","0","2,196","3","$2,633"
"#2419","antropomorfosis",25,"0","1","0","0","198","0","2,195","0","$2,626"
"#2420","vegultrarunner",29.2,"9","59","13","627","848","0","2,195","0","$2,626"
"#2421","kristina",57.8,"36","82","1","1,733,475","263","0","2,194","21","$2,658"
"#2422","steemitph",60,"1,263","560","585","811,531","29,461","100","2,193","0","$2,744"
"#2423","dprn",42.5,"60","0","0","9,888","4,532","0","2,193","0","$2,624"
"#2424","sozdemir",46.1,"221","0","0","29,609","1,791","0","2,192","0","$2,622"
"#2425","lifeisawesome",69.4,"845","754","76","34,324,627","238,192","0","2,192","6","$2,631"
"#2426","paradise-paradox",65.1,"133","398","7","4,313,641","81,207","0","2,191","78","$2,741"
"#2427","centerlink",56.6,"38","462","332","838,314","491,917","0","2,191","0","$2,622"
"#2428","azurejasper",61.4,"1,289","800","394","1,600,371","42,525","0","2,191","3","$2,626"
"#2429","chargedparticle",25,"0","0","0","0","0","0","2,190","0","$2,621"
"#2430","jaka87",50.8,"103","243","115","104,494","5,303","1","2,190","0","$2,621"
"#2431","dbrock",47.6,"4","78","10","23,404","244","1","2,188","17","$2,643"
"#2432","instructor2121",66.6,"1,009","4,739","20,474","3,920,017","324,261","0","2,187","5","$2,625"
"#2433","freebornangel",65.3,"6,431","1,879","1,891","2,553,004","106,830","0","2,185","3","$2,619"
"#2434","flatman",56.4,"1,085","386","350","360,400","59,106","0","2,184","1","$2,616"
"#2435","mgaft1",64.4,"809","274","88","2,960,601","26,421","599","2,182","26","$3,367"
"#2436","trending",55.6,"599","185","51","316,388","16,094","54","2,177","10","$2,684"
"#2437","pinkyshah",34.8,"43","0","0","1,554","291","0","2,176","0","$2,603"
"#2438","cliff-miller",25,"2","69","2","0","1","0","2,175","0","$2,602"
"#2439","sumolounge",29.8,"2","0","0","0","0","0","2,174","0","$2,602"
"#2440","sevinwilson",62.1,"3,671","780","606","2,542,093","36,294","58","2,173","67","$2,771"
"#2441","fr3eze",58.6,"1,749","132","47","627,659","19,477","80","2,171","1","$2,695"
"#2442","jluv",34.8,"1","2","0","682","0","0","2,170","0","$2,596"
"#2443","borran",55.7,"85","183","8","922,931","32,633","0","2,169","130","$2,795"
"#2444","lesliestarrohara",63.6,"877","824","617","2,992,243","59,897","81","2,168","1","$2,693"
"#2445","vieanna",56.9,"1,177","168","100","467,921","51,694","0","2,168","89","$2,730"
"#2446","vishnu-vardhan",53.7,"16","20","0","1,127,424","32","0","2,167","1","$2,594"
"#2447","chenc",53.4,"4","1","0","1,676,587","0","0","2,167","0","$2,592"
"#2448","girina79",63.1,"8,013","508","390","2,209,410","138,776","50","2,165","6","$2,661"
"#2449","evanllipkismd",25,"1","0","0","0","0","0","2,165","0","$2,591"
"#2450","boddhisattva",68.2,"4,630","1,211","168","7,338,349","248,400","2","2,164","30","$2,637"
"#2451","oluwoleolaide",64.3,"5,707","1,002","975","3,159,972","48,581","66","2,161","0","$2,665"
"#2452","edekadam",51.4,"542","1,520","4,101","194,127","23,730","0","2,160","7","$2,595"
"#2453","tonnykeef",25,"15","101","29","43","6,033","1","2,160","0","$2,585"
"#2454","neil-haran",56.1,"27","78","3","4,718,707","656","731","2,158","67","$3,559"
"#2455","fifigyuri",25,"2","145","52","0","75","0","2,156","0","$2,580"
"#2456","ezravan",62.6,"194","291","91","2,153,530","8,672","9","2,156","0","$2,590"
"#2457","viva.witness",46,"2","94","12","156,840","6","0","2,155","0","$2,579"
"#2458","andrew.ning",25,"0","0","0","0","0","0","2,155","0","$2,579"
"#2459","rimke",40.8,"85","136","24","13,025","5,625","657","2,155","5","$3,372"
"#2460","rocket.chat",25,"0","104","9","0","3","0","2,155","11,895","$20,816"
"#2461","awesome-seven",62.8,"2,225","837","483","2,415,385","15,529","1","2,154","137","$2,790"
"#2462","roby17269",62.9,"73","149","50","1,958,570","78","16","2,154","8","$2,609"
"#2463","lion7183",41.6,"83","0","0","10,399","672","0","2,153","1","$2,578"
"#2464","idnit",49.6,"34","310","210","61,486","157,629","0","2,152","0","$2,575"
"#2465","krystle",67.6,"1,644","1,356","841","9,059,581","312,815","30","2,152","110","$2,778"
"#2466","xeroc",70.6,"972","2,114","39","85,653,765","12,545,085","1","2,152","271","$2,991"
"#2467","sextusempiricus",48.4,"35","134","37","26,329","5,406","0","2,151","0","$2,574"
"#2468","helen-desbois",53.5,"12","66","3","1,661,616","0","0","2,150","185","$2,855"
"#2469","coinhawk",51.8,"243","1,114","751","277,083","20,690","389","2,150","0","$3,037"
"#2470","k4r1nn",62.8,"841","423","106","2,719,178","53,438","0","2,150","3","$2,576"
"#2471","madiba",65.1,"533","306","45","4,042,769","2,141","0","2,148","82","$2,696"
"#2472","staalmeester",31.3,"2","39","1","118","0","0","2,148","0","$2,570"
"#2473","c-cex",25,"0","0","0","0","0","0","2,146","0","$2,568"
"#2474","poloniex",25,"0","851","0","0","0","19,773,788","2,146","794,529","$24,879,358"
"#2475","cryptoviking",56.4,"1,606","634","61","547,511","88,028","426","2,146","0","$3,077"
"#2476","mrspointm",63.4,"2,557","243","79","2,463,020","25,369","1","2,143","7","$2,576"
"#2477","richreck",46.5,"174","155","49","55,656","25,732","972","2,143","41","$3,790"
"#2478","alexanarcho",57.8,"610","743","185","834,537","43,331","0","2,143","12","$2,582"
"#2479","uneedit",25,"0","0","0","0","0","0","2,139","0","$2,560"
"#2480","psionides",25,"3","0","0","0","254","0","2,137","0","$2,556"
"#2481","adamkoralik",63.6,"192","62","1","2,131,601","60","0","2,136","1","$2,557"
"#2482","turkish-trail",64.4,"286","190","1","4,226,312","3,251","0","2,135","68","$2,658"
"#2483","lances",47.2,"135","189","86","84,823","34,483","0","2,134","1","$2,556"
"#2484","aishwarya",67.6,"2,628","1,450","817","6,379,968","35,576","1,865","2,132","15","$4,805"
"#2485","tahoeterry",25,"0","0","0","0","17","0","2,129","0","$2,547"
"#2486","mysticegoistic",63.8,"1,012","455","254","2,161,938","64,321","160","2,128","5","$2,746"
"#2487","steemisbeautiful",61.8,"799","610","521","4,150,137","4,523","0","2,128","0","$2,546"
"#2488","isaria",62.9,"2,398","835","374","2,276,076","157,341","0","2,128","82","$2,672"
"#2489","justinashby",59.5,"1,544","467","82","649,378","49,505","0","2,127","0","$2,546"
"#2490","connorcranston",53.5,"1","0","0","1,642,995","0","0","2,127","183","$2,825"
"#2491","tockshop",52.9,"8","6","2","1,644,904","23","0","2,124","183","$2,822"
"#2492","jackhircus",31.5,"116","89","25","867","85,954","0","2,124","0","$2,542"
"#2493","hsxuif",36,"15","0","0","522","5","0","2,123","0","$2,540"
"#2494","aaa-winner",53,"266","0","0","146,378","16,064","24","2,121","30","$2,612"
"#2495","trung81",42.6,"4","50","3","3,557","1,235","0","2,120","1","$2,537"
"#2496","rachelsvparry",64.7,"938","313","26","3,401,880","22,146","400","2,117","962","$4,487"
"#2497","hunterisgreat",56.4,"551","386","116","494,995","5,304","305","2,117","0","$2,898"
